@RELATION DB 

@ATTRIBUTE name STRING 
@ATTRIBUTE cites_count.currentYear  NUMERIC 
@ATTRIBUTE cites_count.L5Y.mean  NUMERIC 
@ATTRIBUTE cites_count.L5Y.median  NUMERIC 
@ATTRIBUTE cites_count.L5Y.std  NUMERIC 
@ATTRIBUTE cites_count.speed.mean  NUMERIC 
@ATTRIBUTE cites_count.speed.median  NUMERIC 
@ATTRIBUTE cites_count.speed.std  NUMERIC 
@ATTRIBUTE cites_count.acc.mean  NUMERIC 
@ATTRIBUTE cites_count.acc.median  NUMERIC 
@ATTRIBUTE cites_count.acc.std  NUMERIC 
@ATTRIBUTE cites_publication.currentYear  NUMERIC 
@ATTRIBUTE cites_publication.L5Y.mean  NUMERIC 
@ATTRIBUTE cites_publication.L5Y.median  NUMERIC 
@ATTRIBUTE cites_publication.L5Y.std  NUMERIC 
@ATTRIBUTE cites_publication.speed.mean  NUMERIC 
@ATTRIBUTE cites_publication.speed.median  NUMERIC 
@ATTRIBUTE cites_publication.speed.std  NUMERIC 
@ATTRIBUTE cites_publication.acc.mean  NUMERIC 
@ATTRIBUTE cites_publication.acc.median  NUMERIC 
@ATTRIBUTE cites_publication.acc.std  NUMERIC 
@ATTRIBUTE authors_count.currentYear  NUMERIC 
@ATTRIBUTE authors_count.L5Y.mean  NUMERIC 
@ATTRIBUTE authors_count.L5Y.median  NUMERIC 
@ATTRIBUTE authors_count.L5Y.std  NUMERIC 
@ATTRIBUTE authors_count.speed.mean  NUMERIC 
@ATTRIBUTE authors_count.speed.median  NUMERIC 
@ATTRIBUTE authors_count.speed.std  NUMERIC 
@ATTRIBUTE authors_count.acc.mean  NUMERIC 
@ATTRIBUTE authors_count.acc.median  NUMERIC
@ATTRIBUTE authors_count.acc.std  NUMERIC 
@ATTRIBUTE authors_total.currentYear  NUMERIC 
@ATTRIBUTE authors_total.L5Y.mean  NUMERIC 
@ATTRIBUTE authors_total.L5Y.median  NUMERIC 
@ATTRIBUTE authors_total.L5Y.std  NUMERIC 
@ATTRIBUTE authors_total.speed.mean  NUMERIC 
@ATTRIBUTE authors_total.speed.median  NUMERIC 
@ATTRIBUTE authors_total.speed.std  NUMERIC 
@ATTRIBUTE authors_total.acc.mean  NUMERIC 
@ATTRIBUTE authors_total.acc.median  NUMERIC 
@ATTRIBUTE authors_total.acc.std  NUMERIC 
@ATTRIBUTE countries_count.currentYear  NUMERIC 
@ATTRIBUTE countries_count.L5Y.mean  NUMERIC 
@ATTRIBUTE countries_count.L5Y.median  NUMERIC 
@ATTRIBUTE countries_count.L5Y.std  NUMERIC 
@ATTRIBUTE countries_count.speed.mean  NUMERIC 
@ATTRIBUTE countries_count.speed.median  NUMERIC 
@ATTRIBUTE countries_count.speed.std  NUMERIC 
@ATTRIBUTE countries_count.acc.mean  NUMERIC 
@ATTRIBUTE countries_count.acc.median  NUMERIC 
@ATTRIBUTE countries_count.acc.std  NUMERIC 
@ATTRIBUTE countries_total.currentYear  NUMERIC 
@ATTRIBUTE countries_total.L5Y.mean  NUMERIC 
@ATTRIBUTE countries_total.L5Y.median  NUMERIC 
@ATTRIBUTE countries_total.L5Y.std  NUMERIC 
@ATTRIBUTE countries_total.speed.mean  NUMERIC 
@ATTRIBUTE countries_total.speed.median  NUMERIC 
@ATTRIBUTE countries_total.speed.std  NUMERIC 
@ATTRIBUTE countries_total.acc.mean  NUMERIC 
@ATTRIBUTE countries_total.acc.median  NUMERIC 
@ATTRIBUTE countries_total.acc.std  NUMERIC 
@ATTRIBUTE articles_count.currentYear  NUMERIC 
@ATTRIBUTE articles_count.L5Y.mean  NUMERIC 
@ATTRIBUTE articles_count.L5Y.median  NUMERIC 
@ATTRIBUTE articles_count.L5Y.std  NUMERIC 
@ATTRIBUTE articles_count.speed.mean  NUMERIC 
@ATTRIBUTE articles_count.speed.median  NUMERIC 
@ATTRIBUTE articles_count.speed.std  NUMERIC 
@ATTRIBUTE articles_count.acc.mean  NUMERIC 
@ATTRIBUTE articles_count.acc.median  NUMERIC 
@ATTRIBUTE articles_count.acc.std  NUMERIC 
@ATTRIBUTE conf_count.currentYear  NUMERIC 
@ATTRIBUTE conf_count.L5Y.mean  NUMERIC 
@ATTRIBUTE conf_count.L5Y.median  NUMERIC 
@ATTRIBUTE conf_count.L5Y.std  NUMERIC 
@ATTRIBUTE conf_count.speed.mean  NUMERIC 
@ATTRIBUTE conf_count.speed.median  NUMERIC 
@ATTRIBUTE conf_count.speed.std  NUMERIC 
@ATTRIBUTE conf_count.acc.mean  NUMERIC 
@ATTRIBUTE conf_count.acc.median  NUMERIC 
@ATTRIBUTE conf_count.acc.std  NUMERIC 
@ATTRIBUTE field_count.currentYear  NUMERIC 
@ATTRIBUTE field_count.L5Y.mean  NUMERIC 
@ATTRIBUTE field_count.L5Y.median  NUMERIC 
@ATTRIBUTE field_count.L5Y.std  NUMERIC 
@ATTRIBUTE field_count.speed.mean  NUMERIC 
@ATTRIBUTE field_count.speed.median  NUMERIC 
@ATTRIBUTE field_count.speed.std  NUMERIC 
@ATTRIBUTE field_count.acc.mean  NUMERIC 
@ATTRIBUTE field_count.acc.median  NUMERIC 
@ATTRIBUTE field_count.acc.std  NUMERIC 
@ATTRIBUTE field_total.currentYear  NUMERIC 
@ATTRIBUTE field_total.L5Y.mean  NUMERIC 
@ATTRIBUTE field_total.L5Y.median  NUMERIC 
@ATTRIBUTE field_total.L5Y.std  NUMERIC 
@ATTRIBUTE field_total.speed.mean  NUMERIC 
@ATTRIBUTE field_total.speed.median  NUMERIC 
@ATTRIBUTE field_total.speed.std  NUMERIC 
@ATTRIBUTE field_total.acc.mean  NUMERIC 
@ATTRIBUTE field_total.acc.median  NUMERIC 
@ATTRIBUTE field_total.acc.std  NUMERIC 
@ATTRIBUTE access_open_count.currentYear  NUMERIC 
@ATTRIBUTE access_open_count.L5Y.mean  NUMERIC 
@ATTRIBUTE access_open_count.L5Y.median  NUMERIC 
@ATTRIBUTE access_open_count.L5Y.std  NUMERIC 
@ATTRIBUTE access_open_count.speed.mean  NUMERIC 
@ATTRIBUTE access_open_count.speed.median  NUMERIC 
@ATTRIBUTE access_open_count.speed.std  NUMERIC 
@ATTRIBUTE access_open_count.acc.mean  NUMERIC 
@ATTRIBUTE access_open_count.acc.median  NUMERIC 
@ATTRIBUTE access_open_count.acc.std  NUMERIC 
@ATTRIBUTE access_closed_count.currentYear  NUMERIC 
@ATTRIBUTE access_closed_count.L5Y.mean  NUMERIC 
@ATTRIBUTE access_closed_count.L5Y.median  NUMERIC 
@ATTRIBUTE access_closed_count.L5Y.std  NUMERIC 
@ATTRIBUTE access_closed_count.speed.mean  NUMERIC 
@ATTRIBUTE access_closed_count.speed.median  NUMERIC 
@ATTRIBUTE access_closed_count.speed.std  NUMERIC 
@ATTRIBUTE access_closed_count.acc.mean  NUMERIC 
@ATTRIBUTE access_closed_count.acc.median  NUMERIC 
@ATTRIBUTE access_closed_count.acc.std  NUMERIC 
@ATTRIBUTE sponsor_count.currentYear  NUMERIC 
@ATTRIBUTE sponsor_count.L5Y.mean  NUMERIC 
@ATTRIBUTE sponsor_count.L5Y.median  NUMERIC 
@ATTRIBUTE sponsor_count.L5Y.std  NUMERIC 
@ATTRIBUTE sponsor_count.speed.mean  NUMERIC 
@ATTRIBUTE sponsor_count.speed.median  NUMERIC 
@ATTRIBUTE sponsor_count.speed.std  NUMERIC 
@ATTRIBUTE sponsor_count.acc.mean  NUMERIC 
@ATTRIBUTE sponsor_count.acc.median  NUMERIC 
@ATTRIBUTE sponsor_count.acc.std  NUMERIC 
@ATTRIBUTE sponsor_total.currentYear  NUMERIC 
@ATTRIBUTE sponsor_total.L5Y.mean  NUMERIC 
@ATTRIBUTE sponsor_total.L5Y.median  NUMERIC 
@ATTRIBUTE sponsor_total.L5Y.std  NUMERIC 
@ATTRIBUTE sponsor_total.speed.mean  NUMERIC 
@ATTRIBUTE sponsor_total.speed.median  NUMERIC 
@ATTRIBUTE sponsor_total.speed.std  NUMERIC 
@ATTRIBUTE sponsor_total.acc.mean  NUMERIC 
@ATTRIBUTE sponsor_total.acc.median  NUMERIC 
@ATTRIBUTE sponsor_total.acc.std  NUMERIC 
@ATTRIBUTE publications.currentYear  NUMERIC 
@ATTRIBUTE publications.L5Y.mean  NUMERIC 
@ATTRIBUTE publications.L5Y.median  NUMERIC 
@ATTRIBUTE publications.L5Y.std  NUMERIC 
@ATTRIBUTE publications.speed.mean  NUMERIC 
@ATTRIBUTE publications.speed.median  NUMERIC 
@ATTRIBUTE publications.speed.std  NUMERIC 
@ATTRIBUTE publications.acc.mean  NUMERIC 
@ATTRIBUTE publications.acc.median  NUMERIC 
@ATTRIBUTE publications.acc.std  NUMERIC 

@DATA 
National University of Singapore,4696,102224.66666666667,116715.5,67028.15276599991,38103.6,33536,6662.965964193423,8122.25,9290.5,5917.630580519538,0.7034152,10.99598545,19.582186999999998,7.36091610617638,4.12628976,4.068066999999999,0.7817606141443877,0.9531429249999996,0.8471969999999995,0.5039544979655086,6676,9029,9109,1106.8113359255647,906.4,396,1263.1969917633592,932.25,1610,1209.7357924356872,51,51,51,0,0,0,0,0,0,0,1294,1699.5,1740.5,194.70212291258323,162.8,58,220.58050684500657,151.75,24.5,227.1380362246711,147,148.33333333333334,146.5,15.007405579320572,15.2,2,8.657944328765344,15.25,22,7.292976072907411,16148,19834.333333333332,19801.5,2425.108978078213,2443.6,2215,2364.6953799591183,2167.5,847,2189.284986017124,5197,6407.833333333333,6555,570.8979525468823,460.8,159,648.4129548366535,522,877.5,627.65237193848,490,1163.5,1327.5,306.5456735953062,258.8,81,299.3422121919994,212.5,38,304.9266305195399,28,28,28,0,0,0,0,0,0,0,12267,16112.166666666666,16491,1851.6957468463575,1607.8,5874,2151.762384651242,1601.25,2735,1929.0194886262814,1519,1893.3333333333333,1888,277.35937377745546,288.8,192,189.35828474085838,222.75,109.5,182.82283090467666,4811,6274,6470.5,681.6389562419879,670.6,232,723.3789048624518,531.75,969,614.8814418243569,10,10,10,0,0,0,0,0,0,0,3145,2534,2683,598.437688207107,288.2,403,281.26955043161,343,298.5,270.40062869749397
Nanyang Technological University,4078,84389.83333333333,93503.5,52702.65888743712,29801.4,29844,7706.606142784254,7935,9112.5,5733.462348354614,0.7958626,11.872393433333336,21.040274500000002,7.870548335271713,4.47344948,4.245670999999998,0.6776300243614661,0.8714448999999979,0.9917147999999993,0.5245064295312604,5124,6987.166666666667,7198.5,961.15163851612,857.4,307,909.8847399533636,757,280,972.3029363320878,51,51,51,0,0,0,0,0,0,0,1046,1640.1666666666667,1746,273.43824206248513,179.8,22,218.15352392294744,167.75,219.5,141.02371254508938,137,123.83333333333333,136.5,15.550098249064396,9.2,19,7.054076835419359,7.5,11.5,4.5,11007,13926.666666666666,13953,2034.4285574960738,2069.8,1340,1817.0115464685414,1408.75,2784.5,2060.1781931425253,3830,4581.333333333333,4649.5,428.70217582321123,395.4,279,421.57922149935234,426.5,748.5,456.980579456064,702,1620,1862,429.3036998054718,354.2,176,384.49676201497454,375,230,323.2978502866977,28,27.5,27.5,0.5,0.4,0,0.48989794855663565,0.75,1,0.4330127018922193,10270,13505.833333333334,13698.5,1849.6883896724037,1798.2,539,1639.1210327489548,1683.5,2324,1632.409492131187,951,1058.8333333333333,1025,173.39686335750775,159.4,193,97.538915310762,129,224,111.20251795710384,4523,5910.333333333333,6063,698.6910778178166,590,297,701.8903048197774,650.75,1021.5,700.3935947022931,10,10,10,0,0,0,0,0,0,0,2606,2204.5,2271.5,826.861284214791,641,799,284.72864274603637,219.5,86,209.2635897618121
Princeton University,2549,63258.833333333336,12880,42710.54048052879,23239.6,27861,8372.990352317385,9450,3599.5,8980.324131121326,0.9475836,14.18431005,20.517192,9.693028083052475,5.35164048,5.822819300000001,1.3524363296720734,1.6301527250000003,1.3057946000000014,1.1389000667337796,2690,4243.666666666667,4534.5,713.400464130927,573.6,293,792.1693253339214,570.75,1046.5,762.2933736429827,51,51,51,0,0,0,0,0,0,0,3956,5469.333333333333,5256.5,1144.8810224453698,1311.2,3503,1144.314711956462,989.75,476,758.2270026186089,101,112,119.5,11.298967504452195,11.4,4,8.5463442476886,8.75,7,8.728545125048045,8939,13049,14386,2399.73811071125,2453.6,2165,2704.290339442124,2869.5,2130,1489.84067940166,2140,3001.3333333333335,3116,408.5158775644127,349.2,282,489.51216532380477,339.25,160,409.8148209862596,234,587.1666666666666,646.5,159.1659685848566,104.2,26,152.65569101740033,107.5,23,159.3384762070982,27,27.5,27.5,0.5,0.6,1,0.48989794855663565,0.75,1,0.4330127018922193,4767,7245.166666666667,7661.5,1147.315332514223,928.2,37,1342.127475316708,953.75,1587.5,1142.7994957559265,670,1266,1441,299.0139350152988,260,62,252.15868019959177,226.5,371,259.0960246703913,2133,2817.6666666666665,2915.5,341.8677457081255,372.2,20,384.4837577843828,306.75,139.5,260.75982723571514,10,10,10,0,0,0,0,0,0,0,1477,1522.3333333333333,1466,449.5885773558854,471,378,377.4827148360571,359.75,541.5,236.33596319646318
Cornell University,4159,114150.66666666667,131685,79442.9576670512,44188.8,46069,9354.443380554505,11481,15316,4901.661146999046,0.74214846,12.793583376666666,23.335501999999998,8.796743918785404,4.872828308000001,5.2991822,1.1237047127717663,1.2582129149999988,1.2119443299999997,0.9405250171478245,5604,8390.5,8941,1248.4854491209205,796,257,1285.6685420433994,881,106,1345.8058923931044,51,51,51,0,0,0,0,0,0,0,4014,5202.5,4841,1300.0943235011835,1381,255,1083.1199379570114,1124.25,1361,644.5441703250445,130,141.16666666666666,139,12.837661607767808,11.2,20,10.303397497913007,16,22.5,6.819090848492928,14615,19241.5,19502,2625.0049365032946,2601.6,326,2915.929395578706,2934.25,1922.5,1971.5143132881385,4332,5920.833333333333,6201.5,715.1926119740208,515,159,723.4240803290971,501.5,902,750.9425743690392,453,732.8333333333334,777,130.07102760500595,100.8,319,115.71585889583156,105.25,167,115.55166593346891,28,28,28,0,0,0,0,0,0,0,9386,13619.166666666666,14542,1904.6261590022216,1381.8,5373,2006.7450660210927,1332.25,2494.5,1959.9179032551338,1130,1775.5,1940.5,306.23452341846325,229.8,63,312.13035738293706,263,31,326.53407172912296,3073,3925.8333333333335,4030,410.9044563182811,419,279,460.07086410682433,394.75,248,334.8539793701129,10,10,10,0,0,0,0,0,0,0,1708,1618.6666666666667,1524.5,388.3579391346196,354,49,260.4549865139848,151.25,273,143.2958041953776
Yale University,4887,120767.83333333333,135016,82605.67222940699,45106.2,53970,13296.988311644107,13613,17375,13174.398430288951,0.77228194,13.596720156666668,20.0949125,9.398762599393953,5.082316211999999,5.949878999999999,1.6937422561858317,1.9011919850000012,1.5000544700000007,1.5681718631436776,6328,8567.666666666666,8893.5,1021.2810038813456,721.2,216,1146.238264934477,775.25,1437.5,1201.8940001098267,51,51,51,0,0,0,0,0,0,0,3114,5429.666666666667,5633.5,1211.1930298493116,1501.2,1696,881.9830837380046,1183,1273.5,510.37682157402094,142,154.83333333333334,156.5,11.393224107141734,12,21,4.6475800154489,4,7,5.244044240850758,15398,21086,22071,2953.552493749406,2841.8,785,2809.968213343347,2530.5,3792.5,2942.4238732718304,4819,6134.5,6327.5,601.612486018478,462.8,21,690.0534472053597,494,891,612.2479073055293,625,845.5,796.5,125.91630818391502,122.4,263,81.62254590491527,105,107,26.009613607279906,28,28,28,0,0,0,0,0,0,0,9909,13370.666666666666,14223,1574.9087451517803,1070.8,355,1743.7442931806256,1236,198.5,1848.5576810043012,1139,1810.3333333333333,1902.5,336.5727591802733,290,25,237.20370992039733,234.75,129,165.85140186323417,2869,3570.5,3641,328.4888379635854,288.6,13,384.3631616063121,280,506,298.24486584013476,10,10,10,0,0,0,0,0,0,0,1502,1570.5,1493.5,405.80814432438393,440.4,402,225.55762013286093,210.25,281,83.07037678980396
Columbia University,5559,144651,259618.5,97829.07472559814,54989.2,61086,9397.332161842529,9914.75,10710,8773.888088384761,0.72524464,13.34607544,19.240578499999998,9.203901638375106,5.130080472000001,5.77532,1.054562536035228,1.125351660000001,1.1518185000000005,0.9628308341722788,7665,10496.166666666666,11134,1316.2763662021066,1020.4,4036,1511.7818096537608,990.75,1839.5,1523.5139275700765,51,51,51,0,0,0,0,0,0,0,4012,5441,5406,1060.5038110885473,1692.2,2013,774.434606664759,815.5,901.5,190.64167959814034,144,159.83333333333334,161.5,8.87724932372385,8.4,20,6.529931086925803,8.25,4,5.11737237261468,18079,24607.333333333332,25633,3520.2312739679796,3359.4,1817,3743.6469171117087,3456,1600.5,3174.6028885515743,5754,7402.333333333333,7591,780.330841516739,655.8,27,920.9441676887909,689.25,1130,782.7999025932489,659,881.5,936,109.79943837136265,90.2,20,115.40606569847185,104.25,157,118.97977769352235,28,28,28,0,0,0,0,0,0,0,12320,16631.333333333332,17104,2041.6318364375973,1675.4,577,2348.09527915713,1538.75,2942,2347.439922021435,1638,2424,2564,385.74819074969963,332.6,307,293.5061157795524,259.75,427,275.28019816180023,4599,5657,5762,495.64738810300753,447.2,341,545.9254161513273,418.25,115.5,446.2904743549878,10,10,10,0,0,0,0,0,0,0,2006,1983.1666666666667,1878.5,478.14970342863217,510,526,203.3568292435737,149.75,216,81.26922849393858
Tsinghua University,6983,126305.33333333333,198672.5,71592.70476025395,39077,53241,20303.76291232736,17924.5,16809.5,5543.208118950613,0.6639095,9.216150816666667,15.164710249999999,5.522951125133819,2.9624767000000003,2.9989054,1.3934077329819021,1.5840663249999998,1.8013183999999995,0.6608913617765255,10518,13616.166666666666,13518,1789.7174280377958,1858,5924,2110.034407302402,1501.25,2086.5,1549.464484104105,51,51,51,0,0,0,0,0,0,0,5609,5962.5,5756.5,1523.6531484122843,1951.6,2764,828.9792759773914,788.75,1098.5,678.823384614879,104,98.5,81.5,17.802153427792568,20,29,12.93058390019569,13,23,12.747548783981962,22612,25619.5,24732,4970.270641524463,5684.4,3851,4185.881919022561,3695.75,5880,2452.2005806010243,8497,9867.166666666666,10044,1049.613487061891,1169.8,615,977.5007723782114,754.5,1239.5,806.2296509059934,1331,2956.3333333333335,3120.5,775.1399156854773,763.2,31,808.168398293326,739.75,340.5,609.234099094921,28,27.833333333333332,28,0.3726779962499649,0.4,0,0.48989794855663565,0.25,0,0.4330127018922193,21060,26078,25608.5,3478.455691826475,3842.2,1890,3693.1283974430135,2506,460.5,2796.8315108350735,2167,2244.1666666666665,2198,459.22050501063455,419,482,219.4283482141722,399.75,376.5,93.17289037053644,9271,11543,11813.5,1292.091972990571,1501.2,4383,1525.0625429797956,1142.25,1516,1023.6941376700366,10,10,10,0,0,0,0,0,0,0,2788,2628.5,2503,677.258874680379,623.6,161,404.3224455802571,239.5,157.5,198.53274289144346
The University of Edinburgh,3555,90265.5,103621,58989.723892527814,34165.6,39763,10722.539934176044,16963.25,13028,9979.559368403998,0.72212064,13.09407794,18.5301715,8.911606850474957,5.104913672,5.885933,1.2907297942883265,2.1257019100000023,2.3748898200000017,0.8819454620746372,4923,6740.333333333333,6876.5,896.0592738330553,728.2,471,990.7563575370082,868.75,409,1014.9971366954687,51,51,51,0,0,0,0,0,0,0,3110,5499,5815,1197.6833193016146,1293,179,970.0150514296157,1267.25,1778,681.314675829018,156,159.33333333333334,161,13.034143197344768,12.2,13,4.214261501141095,3.5,3.5,2.692582403567252,16420,22087.166666666668,22827.5,3360.695038067109,3256.2,2699,3270.7517423369204,2882.5,537,3297.924006098382,3764,4678.5,4725,473.32291655204415,438.8,156,537.8651875702685,436.25,201.5,477.15845114594794,437,669,708,105.48617602953163,79,35,88.74908450232036,68,115,81.77713616898063,28,28,28,0,0,0,0,0,0,0,8294,11115.666666666666,12020.5,1433.2380200867622,1250.6,4359,1567.9220133667363,1263.25,2190,1615.804965798781,2136,2700.8333333333335,2703,386.09300117401193,376,253,347.14953550307393,363,204.5,382.7499183540083,2976,3798.5,3966,387.9534980724709,359.8,248,400.7115670903449,310.75,86,440.71043497970413,10,10,10,0,0,0,0,0,0,0,1973,2234.8333333333335,2027.5,523.658736413537,572,200,409.3697595084424,274.25,153.5,192.7658878017581
University of Pennsylvania,6094,147224,264176,99257.94791350464,55911.8,58897,9043.305378013063,11116,12457,4560.005427628349,0.7110852,12.869993533333334,23.554178999999998,8.93476189324284,4.990349759999999,5.343327,0.9863529152153553,1.1274025499999998,1.1699304999999987,0.6151446713183057,8570,11235.5,11722.5,1327.9310662329829,1239.8,257,1603.24513409522,1048.5,55.5,1333.9187568963862,51,51,51,0,0,0,0,0,0,0,3879,5552,5635,1078.3411643198394,1688.2,2125,906.4593537495214,931.75,606,418.5226248364597,132,146.83333333333334,147,8.35497190632952,8.2,4,3.9698866482558417,2.75,1,3.6314597615834874,17872,23566.833333333332,24375.5,3329.2908362325784,3604.4,2455,3463.4568049854474,3033.75,1540,2612.747249065627,6414,7778.333333333333,7895.5,697.8843425350332,683,49,880.4714646142713,601.25,48.5,625.3936260468282,831,1092.5,1213,153.1314794547483,137.2,422,150.45716998534834,167.5,234,143.74717388526287,28,28,28,0,0,0,0,0,0,0,13072,17254.666666666668,17604,2070.1604339331343,1913.8,298,2534.4126262311747,1745.5,216,1982.1534375521992,2086,2915.3333333333335,3112,430.6857580907711,381.2,206,384.03458177617284,324.5,562,403.0245029771763,5654,6581.666666666667,6503,618.123144868579,708.8,2105,797.0988395424998,509.5,46.5,464.0390608558723,10,10,10,0,0,0,0,0,0,0,2025,1897.6666666666667,1889.5,571.4938514299364,510,604,252.61433055153464,212.75,259,170.46755556410142
University of Michigan,6810,159852,285740,107788.68661104157,59015,69174,16718.311960242878,17204.25,20515.5,15326.753902490247,0.7014833,11.958924116666667,21.970542000000002,8.3596451613943,4.57886874,5.1833646,1.2434537984280907,1.3938089750000007,1.4759589500000005,0.9606039849159489,9708,13091.166666666666,14042,1647.8602708428352,1383.6,457,1816.7880008410445,1415.25,2613,1917.2393401711743,51,51,51,0,0,0,0,0,0,0,4127,5742.166666666667,5805.5,1035.3117753711788,1640.2,2086,867.0574144772652,800.5,498,379.4848481823747,137,145.16666666666666,145,8.801830617673929,10.4,20,7.552483035399682,12.25,15.5,4.9180788932265,20588,27020,27921,3733.849622038895,3736.4,2205,3830.402516707611,3523.75,1578,3239.852108893244,7330,9111,9076,869.1559123655549,756.8,291,967.178039452923,644.5,44,1013.5574724701111,731,1374.8333333333333,1516,290.77735851029087,194.2,50,291.1277382868214,213.25,38,312.86049207274476,28,28,28,0,0,0,0,0,0,0,16030,21348.166666666668,21913,2620.2987372095995,2334.8,734,2953.0569517027607,1878,192.5,3024.793794624685,2036,3052.6666666666665,3249.5,515.4634376515521,439.6,286,404.3476721832339,419.25,282.5,277.2042342750197,7080,8313.666666666666,8110,781.2994873215321,809.2,54,913.4530967707101,657.75,53.5,720.5079371526729,10,10,10,0,0,0,0,0,0,0,3198,2364.8333333333335,2299,426.9068659815888,412,297,291.303964957568,448.5,454.5,208.74206571747823
Johns Hopkins University,7014,174997.16666666666,314101,118379.45445531876,66093.8,74416,13034.049353903798,14297,15403.5,10603.112585462817,0.7312344,13.665253116666667,19.497192,9.580329808450884,5.40583032,5.7012597,0.9445901681494454,0.958826025,0.7328946500000004,0.6405370720765751,9592,12547.166666666666,13353,1431.4235823900003,1216.6,4324,1564.0480299530445,1221.75,2114,1604.498110781063,51,51,51,0,0,0,0,0,0,0,3862,5412.5,5123.5,1182.180577012948,1293.4,68,1206.3917440035805,957,1429.5,867.4015794313497,163,168.33333333333334,165.5,9.498537899183338,9.8,6,4.308131845707603,6.5,8.5,3.905124837953327,22419,28560.666666666668,28352,4351.654232077217,4480.6,2262,3942.4411523826197,3093.5,677.5,4244.223397748992,7234,8986.833333333334,9224.5,869.4794259913355,794.6,407,977.2194431139816,769.25,1279.5,902.9452848871852,963,1276.8333333333333,1381,152.6864070206935,123,47,141.45105160443313,138.5,195.5,124.8689312839667,28,28,28,0,0,0,0,0,0,0,14916,19411.5,20028.5,2166.734928411872,1850.8,6675,2415.1227215195504,1653.5,209.5,2498.754939965102,1474,2299.3333333333335,2512.5,415.34670925491736,354.2,495,358.4106025217446,363,269.5,299.6973473356079,3654,4358.333333333333,4438,362.0712023284309,379.8,42,440.64289396290053,351,227.5,283.9691884694535,10,10,10,0,0,0,0,0,0,0,1645,1653.6666666666667,1538.5,546.7246920424291,522,464,274.35087023736594,314.25,284,94.35405396696
EPFL - Ecole Polytechnique Federale de Lausanne,2032,61377,34269,42354.2413657318,24719.4,26772,8332.472732628652,14066.5,13820,7303.643765272236,0.7327804,13.178733066666666,18.330374499999998,9.001705811620575,5.26615392,5.403585,2.1739836660404652,3.6800720999999976,3.6815169999999977,1.9516277812453693,2773,4348.166666666667,4629,709.0221944496676,480.2,147,641.3992204547803,411,14,649.0138673402904,51,51,51,0,0,0,0,0,0,0,1646,3020.8333333333335,3132.5,709.6800726775098,793,521,313.57104458160677,322.5,224.5,215.92649212174035,92,96,91.5,4.43471156521669,4.2,4,2.993325909419153,6,6.5,1.8708286933869707,7260,11030.666666666666,11645.5,1718.9813521062085,1280.8,4353,1585.2807196203453,1135.5,1792,1374.1067098300628,2071,2895.5,3036.5,372.70128789688937,262.8,26,343.67507910816,247.25,73.5,321.1871533856857,399,1060.1666666666667,1228,306.0644902993848,179.8,42,254.1844999208252,207.25,320.5,252.3384384115904,27,27.166666666666668,27,0.6871842709362768,0.8,1,0.7483314773547883,1.25,1,0.4330127018922193,5489,8239.333333333334,8778.5,1239.080393768791,794,333,1218.7426307469514,866.25,1617.5,1204.273302660156,816,1083.8333333333333,1257.5,162.19681117566878,186.4,236,114.11327705398702,166.75,220.5,55.63440931653719,2223,3363.1666666666665,3537,522.8159066270099,305.4,36,445.877382247631,318.75,29,463.5722031140349,10,10,10,0,0,0,0,0,0,0,949,1173.3333333333333,1234.5,224.69806902201503,255.4,335,212.00245281599928,229.75,364.5,144.53092229692578
The University of Tokyo,3747,101038.5,118574,68254.76207257141,39505.8,44202,6850.081325064688,10677.25,14618,6160.771801284316,0.49800637,8.497609928333333,15.078191499999999,5.686966948415334,3.235820126,3.197830999999999,0.5490267040519974,0.690444317499999,0.6231582499999977,0.5342612789025954,7524,11238.833333333334,12019,1670.8128178291613,1149,4,1795.1884580734136,1284.25,294,1826.5344747636163,51,51,51,0,0,0,0,0,0,0,3260,5393.333333333333,5701.5,1198.9130725601235,1569.4,1655,787.5771962163456,1131.25,1280.5,484.3667902530065,145,151.66666666666666,150.5,5.878397362849466,6.2,4,3.4871191548325386,4.5,3.5,2.0615528128088303,17613,25405.5,26569.5,3890.2693458594013,3480.6,1474,4190.2004534389525,3922.5,1465.5,3670.434477006775,6101,8289.833333333334,8645.5,996.4964319499037,755.4,182,1116.1144385769767,715.75,1354.5,1137.7076458827198,656,1798.5,2026,527.8325965682681,326,56,443.0092549823311,329.75,93.5,462.5810064194162,28,28,28,0,0,0,0,0,0,0,13269,19290.666666666668,20411,2735.9905985868363,2037.4,719,3025.420010510937,2321,4023,2903.8537325423263,2546,3869,4106,611.9212912349649,494,222,594.2413651034401,498,884.5,641.8126673726532,5352,7206.666666666667,7432.5,858.8530465426292,708,2444,886.5761106639407,746,1110,849.9394096051789,10,10,10,0,0,0,0,0,0,0,2401,2605.8333333333335,2381.5,628.6582051392385,801.2,476,488.2169190021993,353.25,411,122.33228314717256
